env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
ant_pomdp,teacher_1000000_noise00_200ep,stu,123,338568,0.0,1472.4542236328125,944.412595796069,27.742814597765737,0.6413867274366135,0.018118637924393017,47.93906021118164
ant_pomdp,teacher_1000000_noise00_200ep,stu,456,338568,0.0,1472.4542236328125,879.2396004352429,4.641218451486172,0.5971252527402847,0.018202087531487148,47.96521592140198
ant_pomdp,teacher_1000000_noise00_200ep,transformer,42,232456,0.0,1472.4542236328125,1446.9013503911142,231.8483765364616,0.9826460661176585,0.025338769579927128,18.096526622772217
ant_pomdp,teacher_1000000_noise00_200ep,transformer,123,232456,0.0,1472.4542236328125,1443.8056430030556,520.3691954546136,0.9805436527873338,0.025061707322796185,18.090389013290405
ant_pomdp,teacher_1000000_noise00_200ep,transformer,456,232456,0.0,1472.4542236328125,1567.732481824836,307.81840250651294,1.0647071105252799,0.025381360203027725,18.02522110939026
ant_pomdp,teacher_1000000_noise00_2000ep,gru,42,51336,0.0,1428.7783203125,1975.5315684249222,289.4280095911967,1.382671853526471,0.00975443586578657,38.34033727645874
ant_pomdp,teacher_1000000_noise00_2000ep,gru,123,51336,0.0,1428.7783203125,1742.9613072528696,642.2106098114015,1.2198962445564348,0.0095600970731727,38.57314443588257
ant_pomdp,teacher_1000000_noise00_2000ep,gru,456,51336,0.0,1428.7783203125,1863.7194886018067,478.5029792303043,1.304414731176896,0.009562648575881431,38.79925751686096
ant_pomdp,teacher_1000000_noise00_2000ep,lstm,42,67976,0.0,1428.7783203125,1949.2372777517878,421.1932646876372,1.3642685153043572,0.009930266484875104,39.5120747089386
ant_pomdp,teacher_1000000_noise00_2000ep,lstm,123,67976,0.0,1428.7783203125,1935.4501254708653,538.9646344547856,1.3546189062048106,0.010083827992965436,39.31038737297058
ant_pomdp,teacher_1000000_noise00_2000ep,lstm,456,67976,0.0,1428.7783203125,1759.9817349951059,623.1417185183518,1.2318088187467497,0.009948483250778297,38.99274468421936
ant_pomdp,teacher_1000000_noise00_2000ep,stu,42,338568,0.0,1428.7783203125,1580.4087625893474,342.93106973521367,1.1061259399874455,0.008384169015134203,464.18721175193787
ant_pomdp,teacher_1000000_noise00_2000ep,stu,123,338568,0.0,1428.7783203125,1452.123908494905,384.55528766903495,1.016339545365791,0.008556784066403735,463.82896304130554
ant_pomdp,teacher_1000000_noise00_2000ep,stu,456,338568,0.0,1428.7783203125,1459.3600249147319,229.52346877152522,1.021404093390459,0.00874712411314249,464.3044228553772
ant_pomdp,teacher_1000000_noise00_2000ep,transformer,42,232456,0.0,1428.7783203125,1083.3941487595037,385.96854492967617,0.758266088837732,0.011669945710434997,168.60759353637695
ant_pomdp,teacher_1000000_noise00_2000ep,transformer,123,232456,0.0,1428.7783203125,1241.025599256842,439.7472406427391,0.8685921263036851,0.011464209809642413,168.2208650112152
ant_pomdp,teacher_1000000_noise00_2000ep,transformer,456,232456,0.0,1428.7783203125,1217.7971166356588,384.86479776234853,0.8523345429606632,0.011219421144703338,172.04201531410217
