env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
ant_pomdp,teacher_1000000_noise03,mlp,123,5576,0.3,317.19671630859375,993.7884544668268,12.17236207603151,3.1330351273245585,0.14195233335097632,5.5434410572052
ant_pomdp,teacher_1000000_noise03,mlp,456,5576,0.3,317.19671630859375,953.2320825470717,14.865096628211958,3.0051763890887604,0.14188421765963236,5.485661745071411
ant_pomdp,teacher_1000000_noise03,framestack,42,11400,0.3,317.19671630859375,953.3181127051442,2.5453435502229547,3.005447609292657,0.11908178652326266,6.038609027862549
ant_pomdp,teacher_1000000_noise03,framestack,123,11400,0.3,317.19671630859375,956.898675041081,4.072905225960578,3.016735753689629,0.11896079902847607,5.779149770736694
ant_pomdp,teacher_1000000_noise03,framestack,456,11400,0.3,317.19671630859375,957.9677732002003,2.9271588120337846,3.020106211529045,0.11896498625477155,5.983698606491089
ant_pomdp,teacher_2000000_noise00,mlp,42,5576,0.0,438.8543701171875,1353.9651187893553,228.1298128107075,3.085226469153777,0.055063037822643913,3.1451306343078613
ant_pomdp,teacher_2000000_noise00,mlp,123,5576,0.0,438.8543701171875,1754.2959119774325,239.1411498592303,3.99744432648348,0.055341036369403206,3.001544952392578
ant_pomdp,teacher_2000000_noise00,mlp,456,5576,0.0,438.8543701171875,1116.3507682661075,312.00339153265713,2.5437840985108746,0.05468100681900978,2.982470989227295
ant_pomdp,teacher_2000000_noise00,framestack,42,11400,0.0,438.8543701171875,806.966823344315,614.7207442288358,1.83880320738023,0.0410164458056291,3.2200961112976074
ant_pomdp,teacher_2000000_noise00,framestack,123,11400,0.0,438.8543701171875,1382.3061807569175,718.5701926876246,3.149806119938602,0.04145132626096407,3.144284725189209
ant_pomdp,teacher_2000000_noise00,framestack,456,11400,0.0,438.8543701171875,1732.5068561138319,637.8672071795467,3.94779447143525,0.04081384092569351,3.2503395080566406
ant_pomdp,teacher_2000000_noise03,mlp,42,5576,0.3,210.45587158203125,802.091340542862,59.88549238371551,3.811209136211834,0.1521604359149933,3.901763439178467
ant_pomdp,teacher_2000000_noise03,mlp,123,5576,0.3,210.45587158203125,832.4206206196826,74.53139924231814,3.9553214379919197,0.1522144377231598,4.010443449020386
ant_pomdp,teacher_2000000_noise03,mlp,456,5576,0.3,210.45587158203125,874.3040208645134,81.82846136130804,4.154334180805823,0.15210621803998947,4.0924153327941895
ant_pomdp,teacher_2000000_noise03,framestack,42,11400,0.3,210.45587158203125,868.8444712990774,143.53500504409158,4.1283926400714375,0.13006939366459846,4.104896545410156
ant_pomdp,teacher_2000000_noise03,framestack,123,11400,0.3,210.45587158203125,980.9281017262622,34.80440678840091,4.660968089663952,0.1303873434662819,4.1956939697265625
ant_pomdp,teacher_2000000_noise03,framestack,456,11400,0.3,210.45587158203125,923.6396835008684,54.15587227108066,4.388757018550813,0.1292060799896717,4.134840488433838
ant_pomdp,teacher_200000_noise00,mlp,42,5576,0.0,647.480712890625,954.2814128560965,12.432805460751002,1.4738375890700817,0.027833682085786546,7.1096272468566895
ant_pomdp,teacher_200000_noise00,mlp,123,5576,0.0,647.480712890625,956.7043663278733,29.90795343692135,1.4775797136207263,0.02796022327882903,6.790693759918213
ant_pomdp,teacher_200000_noise00,mlp,456,5576,0.0,647.480712890625,965.780796897232,22.684259823464735,1.4915977845665582,0.028048471148524965,6.8079118728637695
ant_pomdp,teacher_200000_noise00,framestack,42,11400,0.0,647.480712890625,931.7523243940444,14.067642024991635,1.4390425936153557,0.014571440539189748,7.472004413604736
ant_pomdp,teacher_200000_noise00,framestack,123,11400,0.0,647.480712890625,934.9728587859132,13.498700070386503,1.4440165400631053,0.014644920825958252,7.51911735534668
ant_pomdp,teacher_200000_noise00,framestack,456,11400,0.0,647.480712890625,958.687577692341,19.810247850627288,1.4806426795515781,0.014721982314118318,7.440466403961182
ant_pomdp,teacher_200000_noise03,mlp,42,5576,0.3,215.5786895751953,964.86050717625,3.5199678425292102,4.475676650032239,0.1252504140138626,4.531578063964844
